id,en_title,activity_type,location,difficulty,distance_m,duration_min,summary,keywords,summary_source,hazard_flags,condition_flags,has_hazard,has_condition_info
smgpoie9a3115597aabfe3ccd6f8fe67d62681,Winter hike through the typical farmhouses in La Val,climbing,La Val,2,900.0,4.2,Climbing route in La Val.,"la val, winter hike, the typical farmhouses, winter",template,,,False,False
smgpoi957ef72a6fbd859570190ca113a0bdc9,Winter hike through the farmland of Alta Badia,climbing,Badia,2,900.0,4.2,Climbing route in Badia.,"alta badia, winter hike, the farmland, winter",template,,,False,False
smgpoic170d5dd2dd22b9ec75f71b8c4b60fd2,Winter hike Fragges – Prader Alm - Furkelhütte,climbing,Stilfs/Stelvio,2,900.0,4.2,Climbing route in Stilfs/Stelvio.,"prader alm - furkelhütte, winter hike fragges, winter",template,,,False,False
smgpoi6af7ea0e7b5a4077b34b6e5279815c1e,Winter hike hut Gampen,skiing,Villnöss/Funes,2,900.0,4.2,Skiing route in Villnöss/Funes.,"winter hike, gampen, winter",template,,,False,False
smgpoi46ee28e1e8ddb48fb0a337766d9b6466,Winter Hiking: Gasser Hut - Stöffl Hut,climbing,Villanders/Villandro,2,900.0,4.2,Climbing route in Villanders/Villandro.,"winter hiking, gasser hut - stöffl hut",template,,,False,False
smgpoi8484dab882a7f65bb9f2a8e5e2278917,Winter hike - Gassl,climbing,Olang/Valdaora,2,900.0,4.2,Climbing route in Olang/Valdaora.,"winter hike - gassl, winter",template,,,False,False
smgpoi68c9e869dd6e220816aa5b5aa4b315cb,Winter hike: Gasthof Panorama - Lärchenhütte Hut,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"gasthof panorama - lärchenhütte hut, winter hike, winter",template,,,False,False
smgpoi672eac214f2e1eff56707dc6ff80bb15,Winter hike: Gasthof Panorama - Nemesalm - Klammbachalm,climbing,Unknown,2,900.0,4.2,Climbing route in Unknown.,"winter hike, winter",template,,,False,False
smgpoi2b4987d7219b0a077eb8c0a067829aa6,Winter hike: Long hike in Pichl in the Gsiesertal Valley,climbing,Gsies/Valle di Casies,2,900.0,4.2,Climbing route in Gsies/Valle di Casies.,"pichl, the gsiesertal valley, winter hike, long hike, winter",template,,,False,False
smgpoie23e37323ff825dbc6110f65820ec42d,Winter hiking Haidenberg,climbing,St.Lorenzen/San Lorenzo di Sebato,2,900.0,4.2,Climbing route in St.Lorenzen/San Lorenzo di Sebato.,"haidenberg, winter",template,,,False,False
smgpoia9905d8706381d3708152ea908b1ac99,Winter hike: Helmrestaurant - Hahnspielhütte,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"helmrestaurant - hahnspielhütte, winter hike, winter",template,,,False,False
smgpoi23eb28db85f5043c3abe7907b96f2aab,Winter Hike - Hut path,climbing,Olang/Valdaora,2,900.0,4.2,Climbing route in Olang/Valdaora.,"winter hike - hut path, winter hike - hut",template,,,False,False
smgpoi786ac483c43a40dfba67a29e02e1e090,Vallunga/Langental Winter Walk,climbing,Sëlva/Selva di Val Gardena,2,900.0,4.2,Climbing route in Sëlva/Selva di Val Gardena.,"vallunga/langental winter walk, vallunga/langental",template,,,False,False
smgpoic7213d95b7d6ed457579052ab1671d53,Winter hiking trail in the Neumannwaldile wood,climbing,Ahrntal/Valle Aurina,2,900.0,4.2,Climbing route in Ahrntal/Valle Aurina.,"winter hiking trail, the neumannwaldile wood, neumannwaldile",template,,,False,False
smgpoi18217c7e8b71464b7afa72cf6d367dfd,Winter Hike in the Altfasstal Valley near Meransen,climbing,Mühlbach/Rio di Pusteria,2,900.0,4.2,Climbing route in Mühlbach/Rio di Pusteria.,"the altfasstal valley, meransen, winter hike, winter",template,,,False,False
smgpoi3de68436659b213d2183e4fd6f8115e8,"Winter hike: to the ""Alte Goste""",climbing,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Climbing route in Rasen-Antholz/Rasun Anterselva.,"winter hike, the ""alte goste, winter",template,,,False,False
smgpoi8cee6713fd7cfa1b2e6415caf68d6b15,Winter hike:  Innerfeldtal,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"innerfeldtal, winter hike, winter",template,,,False,False
smgpoiacdb83764209f3bd99957444fe5d8605,Winter hike: Rifugio Tre Scarperi/Drei Schuster Hütte Mountain Hut,skiing,Unknown,2,900.0,4.2,Skiing route in Unknown.,"winter hike, rifugio, tre scarperi, drei schuster hütte mountain hut, winter",template,,,False,False
smgpoidac32d40c2e7fb3a5355259ac141a9c7,Winter hike: San Candido - Costa dei Nosellari/Haselsberg - Dobbiaco,climbing,Innichen/San Candido,2,900.0,4.2,Climbing route in Innichen/San Candido.,"winter hike, winter, san candido - costa, nosellari/haselsberg - dobbiaco",template,,,False,False
smgpoi7c7b243a3d9af3edf9893cc56ead325e,Winter hike: San Candido/Innichen - Versciaco/Vierschach - Prato Drava/Winnebach,climbing,Innichen/San Candido,2,900.0,4.2,Climbing route in Innichen/San Candido.,"winter hike, vierschach - prato, winter",template,,,False,False
smgpoi60969fae9235c22cb0d03b5bc33dbede_reduced,Winter hike at Obergummer,hiking,Tiers am Rosengarten/Tires al Catinaccio,2,900.0,4.2,Hiking route in Tiers am Rosengarten/Tires al Catinaccio.,"winter hike, obergummer, winter",template,,,False,False
smgpoifa246df14d133f8e3443261eafc2449d,Winter hiking trail in St. Johann/San Giovanni,climbing,Ahrntal/Valle Aurina,2,900.0,4.2,Climbing route in Ahrntal/Valle Aurina.,"winter hiking trail, st. johann, san giovanni, st. johann/san giovanni",template,,,False,False
smgpoi1a79e294dfb2acb401aaf02222323c8a,Winter hike in the Tschamin Valley,climbing,Tiers am Rosengarten/Tires al Catinaccio,2,900.0,4.2,Climbing route in Tiers am Rosengarten/Tires al Catinaccio.,"the tschamin valley, winter hike, winter",template,,,False,False
smgpoidee31083dc7ea659b3394e70f98f9ae0,Winter hiking trail in Weißenbach/Rio Bianco,climbing,Ahrntal/Valle Aurina,2,900.0,4.2,Climbing route in Ahrntal/Valle Aurina.,"winter hiking trail, weißenbach/rio bianco, weißenbach",template,,,False,False
smgpoi2c9a7bdb0f645b810aa399ebdc2363ad,Winter-hiking tour: Gandelle/Kandellen - Bonner hut,climbing,Toblach/Dobbiaco,2,900.0,4.2,Climbing route in Toblach/Dobbiaco.,gandelle/kandellen - bonner,template,,,False,False
smgpoicbb89fab2c9c99c3fc642ebc96d42f8f,Winter hike Kaserillalm and Gampenalm,climbing,Villnöss/Funes,2,900.0,4.2,Climbing route in Villnöss/Funes.,"gampenalm, winter hike kaserillalm, winter, kaserillalm",template,,,False,False
smgpoi81713f503e8562f616c023d14aa1d4d7,Winter hike: Kastelruth–Bremicher Platzl–Tiosels-Kastelruth,climbing,Kastelruth/Castelrotto,2,900.0,4.2,Climbing route in Kastelruth/Castelrotto.,"winter hike, kastelruth, bremicher platzl, tiosels-kastelruth, winter",template,,,False,False
smgpoie8146c428d425faf04a9e716e13cc8d8,Winter hike: Kastelruth - Tisens - Tagusens,climbing,Kastelruth/Castelrotto,2,900.0,4.2,Climbing route in Kastelruth/Castelrotto.,"kastelruth - tisens - tagusens, winter hike, winter",template,,,False,False
smgpoi3b809ec86ed66aa214a504d8d526cc5a,Winter hiking tour: Kastelruth-Wasserebene-Schererplatzl-Kastelruth,climbing,Kastelruth/Castelrotto,2,900.0,4.2,Climbing route in Kastelruth/Castelrotto.,"winter hiking tour, winter",template,,,False,False
smgpoieda3362e417ec8959f3db8eb144c6136,Winter walk - Kematen in Taufers/Caminata di Tures Uttheim/Villa Ottone,climbing,Sand in Taufers/Campo Tures,2,900.0,4.2,Climbing route in Sand in Taufers/Campo Tures.,"winter walk - kematen, taufers/caminata di tures uttheim, villa ottone, winter",template,,,False,False
smgpoi861f11fea2b3effd8f684b0cb0a11595,Winter walk - Kematen in Taufers/Caminata di Tures Wissemannhof,climbing,Sand in Taufers/Campo Tures,2,900.0,4.2,Climbing route in Sand in Taufers/Campo Tures.,"winter walk - kematen, taufers/caminata di tures wissemannhof, winter",template,,,False,False
smgpoida2b448aa402bd2288598a691ea83fed,Winter walk - Kofler zwischen den Wänden,climbing,Sand in Taufers/Campo Tures,2,900.0,4.2,Climbing route in Sand in Taufers/Campo Tures.,"wänden, winter walk - kofler, winter",template,,,False,False
smgpoib67b655d690b3421dd0dd232aaae9a98,Winter Hike: Kreuzbergpass- Coltrondo Alm,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"coltrondo alm, winter hike, winter",template,,,False,False
smgpoie13feb668664cf805f217574f49d422e,Hiking winter Kreuzwiesen Alm,skiing,Lüsen/Luson,2,900.0,4.2,Skiing route in Lüsen/Luson.,"hiking winter kreuzwiesen alm, kreuzwiesen alm",template,,,False,False
smgpoie7d02e34faad8e85f53b9cad481cd5a3,Winter hike Kulturpromenade Trail Solda,skiing,Stilfs/Stelvio,2,900.0,4.2,Skiing route in Stilfs/Stelvio.,"winter hike kulturpromenade trail solda, winter, kulturpromenade trail solda",template,,,False,False
smgpoi8f7ea35a4009779253b9252ca88d3ae6,Winter walk - Lappach/Lappago Kneipp facility,climbing,Mühlwald/Selva dei Molini,2,900.0,4.2,Climbing route in Mühlwald/Selva dei Molini.,"winter, lappach/lappago kneipp",template,,,False,False
smgpoi8c53865c07d6b59c5022d1a4ac2959c2,Winter walk - Lappach/Lappago Zösen/Val di Cesa,climbing,Mühlwald/Selva dei Molini,2,900.0,4.2,Climbing route in Mühlwald/Selva dei Molini.,"winter, lappach/lappago zösen/val di cesa",template,,,False,False
smgpoi71b35fad50564cd48bcb4ac95dad5d1c,Lungiarü to the Val di Murins,skiing,Unknown,2,900.0,4.2,Skiing route in Unknown.,"lungiarü, the val di murins",template,,,False,False
smgpoif6632bd3672ff6c8f9adc79d26a9314a,Winter hike: Maierhöfe - Wiesemann,climbing,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Climbing route in Rasen-Antholz/Rasun Anterselva.,"maierhöfe - wiesemann, winter hike, winter",template,,,False,False
smgpoi70fcfadce54bb43804fc2d864139eb56,Winter hike to Mangitzalm,climbing,Taufers im Münstertal/Tubre,2,900.0,4.2,Climbing route in Taufers im Münstertal/Tubre.,"mangitzalm, winter hike, winter",template,,,False,False
smgpoid9bed98f2e03acf7b8f80bfddb424e80_reduced,Winter hike to the place of pilgrimage Maria Weissenstein and the Petersberger Leger hut,hiking,Deutschnofen/Nova Ponente,2,900.0,4.2,Hiking route in Deutschnofen/Nova Ponente.,"winter hike, the place, pilgrimage maria weissenstein, the petersberger leger, winter",template,,,False,False
smgpoi4f457633a0cfb22e8f47c31bbe54e80e,Winter hike (with buggy): Gasthof Panorama – Helmhanghütte,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"winter hike, buggy, gasthof panorama – helmhanghütte, winter, gasthof panorama",template,,,False,False
smgpoiab0bbca640f7b7fc925be2fb9203ff7f,Winter hike (with buggy): Innerfeldtal,skiing,Sexten/Sesto,2,900.0,4.2,Skiing route in Sexten/Sesto.,"winter hike, buggy, innerfeldtal, winter",template,,,False,False
smgpoi4aa1afe07a0c034665bd69e5fd566552,Winter hike (with buggy): Sexten – Fischleintal Valley – Talschlusshütte,skiing,Sexten/Sesto,2,900.0,4.2,Skiing route in Sexten/Sesto.,"fischleintal valley, winter hike, buggy, winter, talschlusshütte",template,,,False,False
smgpoic043507008ba4374c51eaed2e5de5111,Winter hike with (buggy): Sexten church – Gasthof Panorama,skiing,Sexten/Sesto,2,900.0,4.2,Skiing route in Sexten/Sesto.,"winter hike, buggy, sexten church, gasthof, panorama",template,,,False,False
smgpoi98c08aaad14a5f26cf9f1c83666077f6,Winter hike: Circular Path Antholz Mittertal,climbing,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Climbing route in Rasen-Antholz/Rasun Anterselva.,"winter hike, circular path antholz mittertal, winter",template,,,False,False
smgpoi1cda7c84174b8f4b1efc1df66d4a02e8,Winter hike to Mont Sëura,climbing,S.Crestina Gherdëina/Santa Cristina Val Gardana,2,900.0,4.2,Climbing route in S.Crestina Gherdëina/Santa Cristina Val Gardana.,"winter hike, mont sëura, winter",template,,,False,False
smgpoi590484ef2903b9da1e2d96807b32aca2,Winter hike: Moos– Gasthof Froneben,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"winter hike, moos, gasthof froneben, winter",template,,,False,False
smgpoi621222507939e253a89c0c00844c3a1a,Winter hike: Moos – Hennstoll,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"hennstoll, winter hike, moos, winter",template,,,False,False
smgpoi31fa6025703e3ac5c4c0e22786a976ad,Winter Hike: Moos - Klammbachalm,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"moos - klammbachalm, winter hike, winter",template,,,False,False
smgpoid6a0dc5348599c8df63019a71447f89b,Winter Hike: Moos - Kreuzbergpass,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"moos - kreuzbergpass, winter hike, winter",template,,,False,False
smgpoid6f396983e0cc2a991ff3b426aed5160,Winter Hike: Moos - Nemesalm,climbing,Sexten/Sesto,2,900.0,4.2,Climbing route in Sexten/Sesto.,"winter hike, moos - nemesalm, winter",template,,,False,False
smgpoi4225f5fec90398a403d61ec0e4b99e6d,Winter hike - Mill path,cycling,Olang/Valdaora,2,900.0,4.2,Cycling route in Olang/Valdaora.,"winter hike - mill path, winter",template,,,False,False
smgpoi481e20e11fa28e14ca0f3410ece3de8b,Winter walk - Mühlwald/Selva dei Molini,climbing,Mühlwald/Selva dei Molini,2,900.0,4.2,Climbing route in Mühlwald/Selva dei Molini.,"winter walk - mühlwald/selva dei molini, winter, mühlwald/selva, molini",template,,,False,False
smgpoi2f7b509023020bfcb1c07f659722b91f,Winter walk - Mühlwald/Selva dei Molini Holzerhof,climbing,Mühlwald/Selva dei Molini,2,900.0,4.2,Climbing route in Mühlwald/Selva dei Molini.,"winter, mühlwald/selva, molini holzerhof",template,,,False,False
smgpoi997035c507039bcba912d0f23dceec64,Winter trail: Villabassa/Niederdorf - Altschluderbach/Carbonin Vecchia - Rienz/Rienza,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,"winter trail, winter, carbonin vecchia - rienz/rienza",template,,,False,False
smgpoif0061a0a48921892c1a3af52ac9be793,Winter trail: Niederdorf/Villabassa - Aufkirchen/Santa Maria - Toblach/Dobbiaco - Niederdorf/Villabassa,skiing,Niederdorf/Villabassa,2,900.0,4.2,Skiing route in Niederdorf/Villabassa.,"winter trail, - toblach, winter, niederdorf/villabassa - aufkirchen/",template,,,False,False
smgpoic604bd479f9ebce2c56653c4da265e8a_reduced,Winter trip: Niederdorf/Villabassa - Eggerberg/Montecosta - Welsberg/Monguelfo,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,"winter trip, winter",template,,,False,False
smgpoi561a3e43741b1516b7c3dbac29fe76c3,"Winter trail: Niederdorf/Villabassa - Mooskircherunde/Passeggiata ""Mooskirche"" circuit - Niederdorf/Villabassa",cycling,Niederdorf/Villabassa,2,900.0,4.2,Cycling route in Niederdorf/Villabassa.,"winter trail, winter, niederdorf/villabassa",template,,,False,False
smgpoi7b0c1c5a1b666fda839232861f5b0cea,Winter hike: Niederrasen - Bad Salomonsbrunn,climbing,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Climbing route in Rasen-Antholz/Rasun Anterselva.,"niederrasen - bad salomonsbrunn, winter hike, winter",template,,,False,False
smgpoi69cb72c77d2747139689e806be673433,Winter hike: Niederrasen - Neunhäusern,climbing,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Climbing route in Rasen-Antholz/Rasun Anterselva.,"niederrasen - neunhäusern, winter hike, winter",template,,,False,False
smgpoic46a5e06f704cb7ba8cc1c73f0052f94,Winter hike: Niederrasen - Oberstall - Oberrasen,climbing,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Climbing route in Rasen-Antholz/Rasun Anterselva.,"niederrasen - oberstall - oberrasen, winter hike, winter",template,,,False,False
smgpoidb731ab99f79d031d8154e198fdb6213,Winter hike: Niederrasen - Wasserwaldile - Oberrasen,climbing,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Climbing route in Rasen-Antholz/Rasun Anterselva.,"niederrasen - wasserwaldile - oberrasen, winter hike, winter",template,,,False,False
